producto,year,month,day,precio_min,precio_max,precio_mean
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,3,8,1.3,1.5,1.4
PAPA AMARILLA,2018,3,8,1.1,1.4,1.25
PAPA BLANCA/VALLE/OTROS,2018,3,8,0.6,0.8,0.68
PAPA COLOR/VALLE/OTROS,2018,3,8,0.55,0.8,0.66
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,3,8,1.0,1.2,1.08
PAPA HUAMANTANGA,2018,3,8,0.8,0.9,0.85
PAPA NEGRA ANDINA,2018,3,8,0.55,0.8,0.7
PAPA PERUANITA (INJERTO),2018,3,8,1.0,1.35,1.21
PAPA PERRICHOLI,2018,3,8,0.6,0.7,0.65
PAPA YUNGAY,2018,3,8,0.6,0.8,0.71
PAPA UNICA,2018,3,8,0.55,0.75,0.65
PAPA CANCHAN,2018,3,8,0.55,0.8,0.69
CEBOLLA CABEZA BLANCA NACIONAL,2018,3,7,0.5,1.0,0.75
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,3,7,0.5,1.0,0.78
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,3,7,1.3,1.5,1.45
PAPA AMARILLA,2018,3,7,1.1,1.5,1.28
PAPA BLANCA/VALLE/OTROS,2018,3,7,0.6,0.85,0.73
PAPA COLOR/VALLE/OTROS,2018,3,7,0.55,0.8,0.66
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,3,7,0.9,1.2,1.05
PAPA HUAMANTANGA,2018,3,7,0.8,0.9,0.85
PAPA NEGRA ANDINA,2018,3,7,0.65,0.8,0.73
PAPA PERUANITA (INJERTO),2018,3,7,1.0,1.4,1.2
PAPA PERRICHOLI,2018,3,7,0.6,0.8,0.69
PAPA YUNGAY,2018,3,7,0.65,0.85,0.74
PAPA UNICA,2018,3,7,0.55,0.75,0.65
PAPA CANCHAN,2018,3,7,0.55,0.8,0.69
CEBOLLA CABEZA BLANCA NACIONAL,2018,3,6,0.5,1.0,0.75
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,3,6,0.5,1.0,0.8
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,3,6,1.0,1.5,1.25
PAPA AMARILLA,2018,3,6,1.1,1.5,1.28
PAPA BLANCA/VALLE/OTROS,2018,3,6,0.6,0.9,0.73
PAPA COLOR/VALLE/OTROS,2018,3,6,0.55,1.15,0.76
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,3,6,1.0,1.3,1.15
PAPA HUAMANTANGA,2018,3,6,0.85,1.0,0.93
PAPA NEGRA ANDINA,2018,3,6,0.7,0.8,0.75
PAPA PERUANITA (INJERTO),2018,3,6,1.0,1.4,1.18
PAPA PERRICHOLI,2018,3,6,0.6,0.8,0.69
PAPA YUNGAY,2018,3,6,0.6,0.9,0.75
PAPA UNICA,2018,3,6,0.55,1.15,0.88
PAPA CANCHAN,2018,3,6,0.55,0.8,0.69
CEBOLLA CABEZA BLANCA NACIONAL,2018,3,5,0.5,1.0,0.75
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,3,5,0.5,1.0,0.8
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,3,5,1.5,2.0,1.75
PAPA AMARILLA,2018,3,5,1.1,1.4,1.25
PAPA BLANCA/VALLE/OTROS,2018,3,5,0.65,0.85,0.74
PAPA COLOR/VALLE/OTROS,2018,3,5,0.55,1.2,0.8
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,3,5,1.0,1.3,1.15
PAPA HUAMANTANGA,2018,3,5,0.9,1.0,0.95
PAPA NEGRA ANDINA,2018,3,5,0.6,0.75,0.68
PAPA PERUANITA (INJERTO),2018,3,5,0.9,1.1,1.0
PAPA PERRICHOLI,2018,3,5,0.65,0.85,0.74
PAPA YUNGAY,2018,3,5,0.65,0.8,0.73
PAPA UNICA,2018,3,5,0.65,1.2,0.84
PAPA CANCHAN,2018,3,5,0.55,0.8,0.69
CEBOLLA CABEZA BLANCA NACIONAL,2018,3,4,0.5,1.0,0.75
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,3,4,0.5,1.1,0.83
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,3,4,1.5,2.0,1.75
PAPA AMARILLA,2018,3,4,1.1,1.4,1.25
PAPA BLANCA/VALLE/OTROS,2018,3,4,0.6,0.85,0.7
PAPA COLOR/VALLE/OTROS,2018,3,4,0.6,1.35,0.84
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,3,4,0.8,1.1,0.95
PAPA HUAMANTANGA,2018,3,4,0.9,1.0,0.98
PAPA NEGRA ANDINA,2018,3,4,0.55,0.7,0.63
PAPA PERUANITA (INJERTO),2018,3,4,1.0,1.2,1.08
PAPA PERRICHOLI,2018,3,4,0.6,0.85,0.7
PAPA YUNGAY,2018,3,4,0.6,0.75,0.68
PAPA UNICA,2018,3,4,0.65,1.35,1.06
PAPA CANCHAN,2018,3,4,0.6,0.75,0.68
CEBOLLA CABEZA BLANCA NACIONAL,2018,3,3,0.5,1.0,0.75
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,3,3,0.5,1.1,0.83
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,3,3,1.5,2.0,1.75
PAPA AMARILLA,2018,3,3,1.1,1.4,1.25
PAPA BLANCA/VALLE/OTROS,2018,3,3,0.6,0.85,0.7
PAPA COLOR/VALLE/OTROS,2018,3,3,0.6,1.35,0.84
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,3,3,0.8,1.1,0.95
PAPA HUAMANTANGA,2018,3,3,0.9,1.0,0.98
PAPA NEGRA ANDINA,2018,3,3,0.55,0.7,0.63
PAPA PERUANITA (INJERTO),2018,3,3,1.0,1.2,1.08
PAPA PERRICHOLI,2018,3,3,0.6,0.85,0.7
PAPA YUNGAY,2018,3,3,0.6,0.75,0.68
PAPA UNICA,2018,3,3,0.65,1.35,1.06
PAPA CANCHAN,2018,3,3,0.6,0.75,0.68
CEBOLLA CABEZA BLANCA NACIONAL,2018,3,2,0.5,1.0,0.75
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,3,2,0.5,1.1,0.83
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,3,2,1.5,2.0,1.88
PAPA AMARILLA,2018,3,2,1.0,1.3,1.15
PAPA BLANCA/VALLE/OTROS,2018,3,2,0.5,0.8,0.66
PAPA COLOR/VALLE/OTROS,2018,3,2,0.5,0.8,0.66
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,3,2,0.8,1.1,0.95
PAPA HUAMANTANGA,2018,3,2,0.9,1.1,1.0
PAPA NEGRA ANDINA,2018,3,2,0.55,0.65,0.6
PAPA PERUANITA (INJERTO),2018,3,2,0.9,1.2,1.05
PAPA PERRICHOLI,2018,3,2,0.65,0.8,0.73
PAPA YUNGAY,2018,3,2,0.5,0.68,0.58
PAPA UNICA,2018,3,2,0.6,0.75,0.68
PAPA CANCHAN,2018,3,2,0.5,0.8,0.65
CEBOLLA CABEZA BLANCA NACIONAL,2018,3,1,0.5,1.0,0.75
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,3,1,0.7,1.1,0.88
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,3,1,1.5,2.0,1.88
PAPA AMARILLA,2018,3,1,1.0,1.3,1.15
PAPA BLANCA/VALLE/OTROS,2018,3,1,0.5,0.9,0.68
PAPA COLOR/VALLE/OTROS,2018,3,1,0.5,0.8,0.64
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,3,1,0.8,1.0,0.9
PAPA HUAMANTANGA,2018,3,1,0.9,1.0,0.95
PAPA NEGRA ANDINA,2018,3,1,0.5,0.68,0.61
PAPA PERUANITA (INJERTO),2018,3,1,0.9,1.2,1.05
PAPA PERRICHOLI,2018,3,1,0.65,0.9,0.8
PAPA YUNGAY,2018,3,1,0.5,0.65,0.58
PAPA UNICA,2018,3,1,0.55,0.7,0.63
PAPA CANCHAN,2018,3,1,0.5,0.8,0.65
CEBOLLA CABEZA BLANCA NACIONAL,2018,2,28,0.5,1.0,0.75
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,2,28,0.7,1.1,0.88
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,2,28,1.5,2.5,2.0
PAPA AMARILLA,2018,2,28,1.0,1.3,1.15
PAPA BLANCA/VALLE/OTROS,2018,2,28,0.5,0.7,0.61
PAPA COLOR/VALLE/OTROS,2018,2,28,0.55,0.8,0.68
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,2,28,0.9,1.1,1.0
PAPA HUAMANTANGA,2018,2,28,0.9,1.1,1.0
PAPA NEGRA ANDINA,2018,2,28,0.6,0.7,0.65
PAPA PERUANITA (INJERTO),2018,2,28,1.0,1.2,1.1
PAPA PERRICHOLI,2018,2,28,0.55,0.7,0.63
PAPA YUNGAY,2018,2,28,0.5,0.7,0.59
PAPA UNICA,2018,2,28,0.6,0.75,0.65
PAPA CANCHAN,2018,2,28,0.55,0.8,0.68
CEBOLLA CABEZA BLANCA NACIONAL,2018,2,27,0.5,1.0,0.75
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,2,27,0.7,1.0,0.85
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,2,27,2.0,2.5,2.13
PAPA AMARILLA,2018,2,27,1.1,1.4,1.25
PAPA BLANCA/VALLE/OTROS,2018,2,27,0.5,0.75,0.64
PAPA COLOR/VALLE/OTROS,2018,2,27,0.55,0.8,0.66
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,2,27,1.0,1.3,1.15
PAPA HUAMANTANGA,2018,2,27,1.0,1.2,1.1
PAPA NEGRA ANDINA,2018,2,27,0.55,0.75,0.66
PAPA PERUANITA (INJERTO),2018,2,27,1.0,1.4,1.2
PAPA PERRICHOLI,2018,2,27,0.6,0.75,0.68
PAPA YUNGAY,2018,2,27,0.5,0.7,0.59
PAPA UNICA,2018,2,27,0.6,0.7,0.65
PAPA CANCHAN,2018,2,27,0.55,0.8,0.68
CEBOLLA CABEZA BLANCA NACIONAL,2018,2,26,0.5,1.0,0.75
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,2,26,0.7,1.0,0.85
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,2,26,1.0,1.5,1.2
PAPA AMARILLA,2018,2,26,1.1,1.4,1.25
PAPA BLANCA/VALLE/OTROS,2018,2,26,0.5,0.7,0.61
PAPA COLOR/VALLE/OTROS,2018,2,26,0.55,0.8,0.64
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,2,26,1.0,1.2,1.08
PAPA HUAMANTANGA,2018,2,26,1.0,1.1,1.05
PAPA NEGRA ANDINA,2018,2,26,0.6,0.7,0.64
PAPA PERUANITA (INJERTO),2018,2,26,1.0,1.3,1.15
PAPA PERRICHOLI,2018,2,26,0.58,0.65,0.61
PAPA YUNGAY,2018,2,26,0.5,0.7,0.59
PAPA UNICA,2018,2,26,0.55,0.65,0.61
PAPA CANCHAN,2018,2,26,0.55,0.8,0.68
CEBOLLA CABEZA BLANCA NACIONAL,2018,2,25,0.4,1.1,0.75
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,2,25,0.6,1.1,0.85
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,2,25,1.0,1.5,1.33
PAPA AMARILLA,2018,2,25,1.1,1.5,1.3
PAPA BLANCA/VALLE/OTROS,2018,2,25,0.5,0.75,0.63
PAPA COLOR/VALLE/OTROS,2018,2,25,0.6,0.8,0.71
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,2,25,1.0,1.2,1.08
PAPA HUAMANTANGA,2018,2,25,1.0,1.2,1.08
PAPA NEGRA ANDINA,2018,2,25,0.6,0.7,0.64
PAPA PERUANITA (INJERTO),2018,2,25,1.0,1.2,1.1
PAPA PERRICHOLI,2018,2,25,0.6,0.75,0.68
PAPA YUNGAY,2018,2,25,0.5,0.65,0.58
PAPA UNICA,2018,2,25,0.65,0.8,0.73
PAPA CANCHAN,2018,2,25,0.6,0.8,0.69
CEBOLLA CABEZA BLANCA NACIONAL,2018,2,24,0.4,1.1,0.75
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,2,24,0.6,1.1,0.85
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,2,24,1.0,1.5,1.33
PAPA AMARILLA,2018,2,24,1.1,1.5,1.3
PAPA BLANCA/VALLE/OTROS,2018,2,24,0.5,0.75,0.63
PAPA COLOR/VALLE/OTROS,2018,2,24,0.6,0.8,0.71
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,2,24,1.0,1.2,1.08
PAPA HUAMANTANGA,2018,2,24,1.0,1.2,1.08
PAPA NEGRA ANDINA,2018,2,24,0.6,0.7,0.64
PAPA PERUANITA (INJERTO),2018,2,24,1.0,1.2,1.1
PAPA PERRICHOLI,2018,2,24,0.6,0.75,0.68
PAPA YUNGAY,2018,2,24,0.5,0.65,0.58
PAPA UNICA,2018,2,24,0.65,0.8,0.73
PAPA CANCHAN,2018,2,24,0.6,0.8,0.69
CEBOLLA CABEZA BLANCA NACIONAL,2018,2,23,0.4,1.1,0.75
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,2,23,0.6,1.1,0.85
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,2,23,1.0,1.5,1.25
PAPA AMARILLA,2018,2,23,1.2,1.8,1.5
PAPA BLANCA/VALLE/OTROS,2018,2,23,0.5,0.7,0.6
PAPA COLOR/VALLE/OTROS,2018,2,23,0.55,0.8,0.68
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,2,23,0.8,1.1,0.95
PAPA HUAMANTANGA,2018,2,23,0.8,1.1,0.95
PAPA NEGRA ANDINA,2018,2,23,0.55,0.75,0.64
PAPA PERUANITA (INJERTO),2018,2,23,1.0,1.4,1.2
PAPA PERRICHOLI,2018,2,23,0.55,0.65,0.6
PAPA YUNGAY,2018,2,23,0.5,0.7,0.6
PAPA UNICA,2018,2,23,0.6,0.8,0.71
PAPA CANCHAN,2018,2,23,0.55,0.75,0.64
CEBOLLA CABEZA BLANCA NACIONAL,2018,2,22,0.4,1.0,0.73
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,2,22,0.5,1.0,0.73
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,2,22,1.5,2.0,1.88
PAPA AMARILLA,2018,2,22,1.4,1.8,1.6
PAPA BLANCA/VALLE/OTROS,2018,2,22,0.5,0.7,0.63
PAPA COLOR/VALLE/OTROS,2018,2,22,0.6,0.8,0.71
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,2,22,1.0,1.3,1.15
PAPA HUAMANTANGA,2018,2,22,1.0,1.2,1.1
PAPA NEGRA ANDINA,2018,2,22,0.6,0.75,0.68
PAPA PERUANITA (INJERTO),2018,2,22,1.2,1.5,1.35
PAPA PERRICHOLI,2018,2,22,0.65,0.65,0.65
PAPA YUNGAY,2018,2,22,0.5,0.7,0.6
PAPA UNICA,2018,2,22,0.65,0.8,0.73
PAPA CANCHAN,2018,2,22,0.6,0.8,0.7
CEBOLLA CABEZA BLANCA NACIONAL,2018,2,21,0.4,1.0,0.73
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,2,21,0.5,1.0,0.73
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,2,21,1.0,1.8,1.45
PAPA AMARILLA,2018,2,21,1.5,2.0,1.73
PAPA BLANCA/VALLE/OTROS,2018,2,21,0.5,0.7,0.6
PAPA COLOR/VALLE/OTROS,2018,2,21,0.5,0.9,0.71
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,2,21,1.1,1.4,1.25
PAPA HUAMANTANGA,2018,2,21,1.0,1.2,1.08
PAPA NEGRA ANDINA,2018,2,21,0.55,0.75,0.65
PAPA PERUANITA (INJERTO),2018,2,21,1.2,1.5,1.35
PAPA PERRICHOLI,2018,2,21,0.6,0.6,0.6
PAPA YUNGAY,2018,2,21,0.5,0.7,0.6
PAPA UNICA,2018,2,21,0.65,0.9,0.76
PAPA CANCHAN,2018,2,21,0.5,0.8,0.66
CEBOLLA CABEZA BLANCA NACIONAL,2018,2,20,0.4,1.0,0.73
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,2,20,0.5,0.9,0.7
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,2,20,1.5,2.0,1.75
PAPA AMARILLA,2018,2,20,1.4,2.0,1.7
PAPA BLANCA/VALLE/OTROS,2018,2,20,0.5,0.75,0.6
PAPA COLOR/VALLE/OTROS,2018,2,20,0.55,0.9,0.73
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,2,20,1.3,1.5,1.38
PAPA HUAMANTANGA,2018,2,20,0.9,1.1,1.0
PAPA NEGRA ANDINA,2018,2,20,0.6,0.7,0.65
PAPA PERUANITA (INJERTO),2018,2,20,1.3,1.5,1.38
PAPA PERRICHOLI,2018,2,20,0.55,0.6,0.57
PAPA YUNGAY,2018,2,20,0.5,0.75,0.61
PAPA UNICA,2018,2,20,0.65,0.9,0.76
PAPA CANCHAN,2018,2,20,0.55,0.8,0.68
CEBOLLA CABEZA BLANCA NACIONAL,2018,2,19,0.4,0.9,0.7
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,2,19,0.5,0.9,0.7
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,2,19,1.5,2.0,1.75
PAPA AMARILLA,2018,2,19,1.6,2.0,1.8
PAPA BLANCA/VALLE/OTROS,2018,2,19,0.55,0.8,0.66
PAPA COLOR/VALLE/OTROS,2018,2,19,0.65,0.9,0.74
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,2,19,1.2,1.5,1.35
PAPA HUAMANTANGA,2018,2,19,1.0,1.2,1.1
PAPA NEGRA ANDINA,2018,2,19,0.7,0.8,0.74
PAPA PERUANITA (INJERTO),2018,2,19,1.2,1.5,1.35
PAPA YUNGAY,2018,2,19,0.55,0.8,0.66
PAPA UNICA,2018,2,19,0.65,0.9,0.76
PAPA CANCHAN,2018,2,19,0.65,0.75,0.7
CEBOLLA CABEZA BLANCA NACIONAL,2018,2,18,0.3,0.9,0.68
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,2,18,0.4,0.9,0.68
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,2,18,2.0,2.5,2.25
PAPA AMARILLA,2018,2,18,1.0,1.3,1.15
PAPA BLANCA/VALLE/OTROS,2018,2,18,0.4,0.65,0.53
PAPA COLOR/VALLE/OTROS,2018,2,18,0.45,0.9,0.64
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,2,18,0.75,1.0,0.86
PAPA HUAMANTANGA,2018,2,18,0.9,1.1,1.0
PAPA NEGRA ANDINA,2018,2,18,0.5,0.65,0.58
PAPA PERUANITA (INJERTO),2018,2,18,0.9,1.2,1.05
PAPA PERRICHOLI,2018,2,18,0.5,0.55,0.51
PAPA YUNGAY,2018,2,18,0.4,0.65,0.53
PAPA UNICA,2018,2,18,0.5,0.9,0.64
PAPA CANCHAN,2018,2,18,0.45,0.7,0.59
CEBOLLA CABEZA BLANCA NACIONAL,2018,2,17,0.3,0.9,0.68
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,2,17,0.4,0.9,0.68
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,2,17,2.0,2.5,2.25
PAPA AMARILLA,2018,2,17,1.2,1.4,1.3
PAPA BLANCA/VALLE/OTROS,2018,2,17,0.4,0.65,0.53
PAPA COLOR/VALLE/OTROS,2018,2,17,0.45,0.9,0.64
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,2,17,0.75,1.0,0.86
PAPA HUAMANTANGA,2018,2,17,0.9,1.1,1.0
PAPA NEGRA ANDINA,2018,2,17,0.5,0.65,0.58
PAPA PERUANITA (INJERTO),2018,2,17,0.9,1.2,1.05
PAPA PERRICHOLI,2018,2,17,0.5,0.55,0.51
PAPA YUNGAY,2018,2,17,0.4,0.65,0.53
PAPA UNICA,2018,2,17,0.5,0.9,0.64
PAPA CANCHAN,2018,2,17,0.45,0.7,0.59
CEBOLLA CABEZA BLANCA NACIONAL,2018,2,16,0.3,0.9,0.68
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,2,16,0.4,0.9,0.68
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,2,16,1.5,2.0,1.88
PAPA AMARILLA,2018,2,16,0.8,1.1,0.95
PAPA BLANCA/VALLE/OTROS,2018,2,16,0.35,0.6,0.48
PAPA COLOR/VALLE/OTROS,2018,2,16,0.45,0.75,0.6
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,2,16,0.75,0.95,0.86
PAPA HUAMANTANGA,2018,2,16,0.9,1.1,0.99
PAPA NEGRA ANDINA,2018,2,16,0.5,0.6,0.56
PAPA PERUANITA (INJERTO),2018,2,16,0.8,1.0,0.9
PAPA PERRICHOLI,2018,2,16,0.45,0.6,0.53
PAPA YUNGAY,2018,2,16,0.35,0.5,0.43
PAPA UNICA,2018,2,16,0.5,0.75,0.6
PAPA CANCHAN,2018,2,16,0.45,0.7,0.58
CEBOLLA CABEZA BLANCA NACIONAL,2018,2,15,0.3,0.9,0.68
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,2,15,0.4,0.9,0.68
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,2,15,1.5,2.0,1.88
PAPA AMARILLA,2018,2,15,0.8,1.0,0.9
PAPA BLANCA/VALLE/OTROS,2018,2,15,0.35,0.65,0.51
PAPA COLOR/VALLE/OTROS,2018,2,15,0.5,0.75,0.61
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,2,15,0.8,1.0,0.88
PAPA HUAMANTANGA,2018,2,15,1.0,1.2,1.1
PAPA NEGRA ANDINA,2018,2,15,0.5,0.65,0.58
PAPA PERUANITA (INJERTO),2018,2,15,0.8,1.0,0.9
PAPA PERRICHOLI,2018,2,15,0.45,0.65,0.55
PAPA YUNGAY,2018,2,15,0.35,0.6,0.46
PAPA UNICA,2018,2,15,0.5,0.75,0.6
PAPA CANCHAN,2018,2,15,0.5,0.7,0.6
CEBOLLA CABEZA BLANCA NACIONAL,2018,2,14,0.3,0.9,0.68
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,2,14,0.4,0.9,0.68
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,2,14,1.5,2.0,1.88
PAPA AMARILLA,2018,2,14,0.9,1.2,1.05
PAPA BLANCA/VALLE/OTROS,2018,2,14,0.35,0.65,0.51
PAPA COLOR/VALLE/OTROS,2018,2,14,0.45,0.8,0.62
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,2,14,0.8,1.1,0.95
PAPA HUAMANTANGA,2018,2,14,0.8,1.0,0.9
PAPA NEGRA ANDINA,2018,2,14,0.5,0.7,0.59
PAPA PERUANITA (INJERTO),2018,2,14,0.8,1.1,0.95
PAPA PERRICHOLI,2018,2,14,0.45,0.65,0.55
PAPA YUNGAY,2018,2,14,0.35,0.6,0.48
PAPA UNICA,2018,2,14,0.45,0.65,0.55
PAPA CANCHAN,2018,2,14,0.58,0.8,0.68
CEBOLLA CABEZA BLANCA NACIONAL,2018,2,13,0.3,0.9,0.68
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,2,13,0.4,0.9,0.68
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,2,13,2.0,2.5,2.13
PAPA AMARILLA,2018,2,13,1.0,1.4,1.23
PAPA BLANCA/VALLE/OTROS,2018,2,13,0.4,0.55,0.48
PAPA COLOR/VALLE/OTROS,2018,2,13,0.5,0.75,0.61
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,2,13,0.9,1.2,1.05
PAPA HUAMANTANGA,2018,2,13,0.9,1.2,1.05
PAPA NEGRA ANDINA,2018,2,13,0.55,0.7,0.63
PAPA PERUANITA (INJERTO),2018,2,13,0.9,1.2,1.05
PAPA PERRICHOLI,2018,2,13,0.45,0.5,0.48
PAPA YUNGAY,2018,2,13,0.4,0.55,0.48
PAPA UNICA,2018,2,13,0.55,0.65,0.6
PAPA CANCHAN,2018,2,13,0.5,0.75,0.6
CEBOLLA CABEZA BLANCA NACIONAL,2018,2,12,0.3,0.9,0.68
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,2,12,0.4,0.9,0.68
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,2,12,1.0,1.5,1.13
PAPA AMARILLA,2018,2,12,1.2,1.5,1.35
PAPA BLANCA/VALLE/OTROS,2018,2,12,0.45,0.6,0.5
PAPA COLOR/VALLE/OTROS,2018,2,12,0.5,0.7,0.6
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,2,12,1.0,1.3,1.15
PAPA HUAMANTANGA,2018,2,12,1.1,1.3,1.2
PAPA NEGRA ANDINA,2018,2,12,0.5,0.7,0.6
PAPA PERUANITA (INJERTO),2018,2,12,1.0,1.3,1.15
PAPA PERRICHOLI,2018,2,12,0.45,0.5,0.48
PAPA YUNGAY,2018,2,12,0.45,0.6,0.53
PAPA UNICA,2018,2,12,0.55,0.7,0.63
PAPA CANCHAN,2018,2,12,0.5,0.65,0.58
CEBOLLA CABEZA BLANCA NACIONAL,2018,2,11,0.3,1.0,0.7
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,2,11,0.4,1.0,0.7
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,2,11,1.5,2.0,1.75
PAPA AMARILLA,2018,2,11,1.6,2.0,1.78
PAPA BLANCA/VALLE/OTROS,2018,2,11,0.45,0.7,0.55
PAPA COLOR/VALLE/OTROS,2018,2,11,0.5,0.7,0.59
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2018,2,11,1.4,1.7,1.55
PAPA HUAMANTANGA,2018,2,11,1.1,1.3,1.2
PAPA NEGRA ANDINA,2018,2,11,0.55,0.7,0.63
PAPA PERUANITA (INJERTO),2018,2,11,1.4,1.7,1.55
PAPA PERRICHOLI,2018,2,11,0.45,0.55,0.49
PAPA YUNGAY,2018,2,11,0.5,0.7,0.59
PAPA UNICA,2018,2,11,0.5,0.65,0.58
PAPA CANCHAN,2018,2,11,0.5,0.7,0.6
CEBOLLA CABEZA BLANCA NACIONAL,2018,2,10,0.3,1.0,0.7
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2018,2,10,0.4,1.0,0.7
CEBOLLA CHINA (CRIOLLA/SERRANA),2018,2,10,1.5,2.0,1.75
PAPA AMARILLA,2018,2,10,1.6,2.0,1.78
PAPA BLANCA/VALLE/OTROS,2018,2,10,0.45,0.7,0.55
PAPA COLOR/VALLE/OTROS,2018,2,10,0.5,0.7,0.59
